date,bodyDV
03.10.2022 00:07:21,"=އޭނާއަށް ތިބާއަށް އެއްވެސް އެއްޗެއް ނުދިނަސް ތިބާގެ މުދަލުން އޭނާއަށް ހޭދަކުރާށެވެ.

އޭނާ ތިބާއަށް މާފު ނުކުރިޔަސް ތިބާ އޭނާ އަށް މާފު ކުރާށެވެ.  އަދި ހެޔޮ ނަސޭހަތް ދީ ދުޢާ ކޮށްދޭށެވެ.

ﷲ އަށްޓަކައި ތިބާގެ ވާޖިބު ތިބާ އަދާ ކުރާށެވެ. ދުނިޔޭގައި ތިބާއަށް ހެޔޮ ގޮތް ލިބި، ރިޒްޤު ބަރަކާތްލިބި، ރަނގަޅު މަރެއް ލިބި، ރަނގަޅު ޢުމުރެއް ލިބި ،  ﷲ ގެ ރަޙްމަތް ލިބި އަދި އާޚިރަތުގައިވެސް ކާމިޔާބު ލިބޭނީ އޭރުންނެވެ."
03.10.2022 00:21:35,"އޭ ޑޮލަރާއި ފައިސާ ބޮލަށް އަރައި, އެއަށް އަޅުވެތިވެފައި ހުރި ނަފްސާއެވެ!

ކަލެއަށް ހަލާކުހުއްޓެވެ! އުއްމަތުގެ ސާހިބާވަނީ ކަލެއަށް މިފަދައިން ދުޢާ ކުރައްވާފައިއެވެ:

""ދީނާރުގެ އަޅާ އަދި ދިރުހަމުގެ އަޅާ އަދި ޚަމީޞާ (ރީތި ފަށުވި ފޭރާމުގެ)  އަޅާ ގެއްލި ހަލާކުވެއްޖެއެވެ!

އޭނާއަށް (ގިނަ މުދަލާއި ފައިސާ) ދެވިއްޖެއްޔާ ރުހެއެވެ.  އަދި އޭނާއަށް އެތަކެތި ނުލިބިއްޖެއްޔާ ރުޅިއަރާ ނުރުހެއެވެ.

އޭނާ ގެއްލި ހަލާކުވެ ބޯކޮޅުވަތަށް ވެއްޓިއްޖެއެވެ!

އޭނާގެ ގަޔަށް ކަށްޓެއް ހެރުނަސް އޭތި ނެގުމަށް އޭނާއަށް ކުޅަދާނަކަން ނުދެއްވާށިއެވެ!""
-ޞަޙީޙުލް ބުޚާރީ: 2887-"
03.10.2022 00:22:45,"(فَلَمَّا نَسُوا۟ مَا ذُكِّرُوا۟ بِهِۦ فَتَحۡنَا عَلَیۡهِمۡ أَبۡوَ ٰ⁠بَ كُلِّ شَیۡءٍ حَتَّىٰۤ إِذَا فَرِحُوا۟ بِمَاۤ أُوتُوۤا۟ أَخَذۡنَـٰهُم بَغۡتَةࣰ فَإِذَا هُم مُّبۡلِسُونَ)
[Surah Al-An'am 44]

ދެން އެއުރެންނަށް ހަނދާންކޮށްދެއްވި ކަންތައް، އެއުރެން ހަނދާންނައްތައިފި ހިނދު (امتحان އެއްގެ ގޮތުން) ހުރިހާކަމެއްގެ ދޮރުތައް ތިމަންރަސްކަލާނގެ އެއުރެންނަށް ހުޅުއްވައިދެއްވީމެވެ. (އެބަހީ: ހުރިހާ ގޮތަކުން ތަނަވަސްކަމާއި ތިޔާގިކަން ދެއްވީމެވެ.) ދެން އެއުރެންނަށް ދެއްވި ކަންތަކާމެދު އެއުރެން އުފަލުގައި ތިއްބާ ކުއްލިއަކަށް ތިމަންރަސްކަލާނގެ އެއުރެން ހިއްޕެވީމެވެ. އެހިނދު اميد ކެނޑިފައިތިބި ބަޔަކު ކަމުގައި އެއުރެންވިއެވެ."
03.10.2022 20:14:56,"✍🏽ބައެއް ވިސްނުން ކޮށި މީހުން ބުނޭ އަޚަކު ދެއަނތްބަށް މީހަކާ އިންނަން އުޅެންޔާ ނުވަތަ އިނދެފިއްޔާ ޝަހުވަތު ބޮލަށް އަރައިގެން އުޅޭ މީހެކޭ. ނޫނީ އަމިއްލަ އެދުން ނުފުދިގެން އުޅޭ މީހެކޭ. ނުވަތަ އެކަހަލަ އެއްޗެއް. 

ކައިވެނީގެ މަޤްޞަދުތަކުގެ ތެރެއިން މަޤްޞަދެއް އެއީ ދެމަފިރިން ޙަލާލު ގޮތުގައި އެދުން ފުއްދުން. އަދި އެއީ އޭގެ މައްޗަށް ޘަވާބާއި އަޖުރުވެސް ލިބޭ ކަމެއް. 

އެހެންކަމުން އެމީހެއްގެ ޝަހުވަތް ޙަލާލު ގޮތުގައި ފުއްދުމަށްޓަކައި ރަނގަޅު ގޮތުގައި ކައިވެނި ކުރަން އުޅެ ކައިވެނި ކުރުމަކީ އެއްވެސް މަލާމާތެއް ހުރި ކަމެއް ނޫން. ދެން އޭގެ ފަހުން ދިމާވާކަމެއް އެއީ އަދި އެހެން ކަމެއް. 

ރަސޫލާ صلى الله عليه وسلم ޙަދީޘް ކުރެއްވިއެވެ:
""ތިޔަބައިމީހުންކުރެ މީހަކު އޭނާގެ އަނބިމީހާއާ ޖިމާޢުވުމަކީ ޞަދަޤާތެކެވެ."" 

ޞަޙާބީން ދެންނެވިއެވެ:
""އަހަރުމެންގެ ތެރެއިން މީހަކު އޭނާގެ ޝަހުވަތް ފުއްދީމާވެސް އަޖުރު ލިބެނީތޯއެވެ؟"" 

 ޙަދީޘް ކުރެއްވިއެވެ:
""ތިޔަބައިމީހުން ނިކަން ބުނެބަލާށެވެ! އޭނާ ޙަރާމް ގޮތުގައި ޝަހުވަތް ފުއްދައިފިނަމަ އޭނާ ފާފަވެރިވޭހެއްޔެވެ؟ ހަމައެފަދައިން އޭނާ ޙަލާލު ގޮތުގައި ޝަހުވަތް ފުއްދާފިއްޔާ އޭނާއަށް އަޖުރުވެއެވެ. ""

📚 ޞަޙީޙުލް ބުޚާރީ، މުސްލިމް 📚"
03.10.2022 20:16:40,"""ކަލޭގެ އިޒާރު އުފުލާ ﷲ އަށް ތަޤްވާވެރިވާށެވެ!""

މިއީ މީހަކު ދުވެފައި އައިސް ބުނި އެއްޗެކެވެ. ކާކުކަން އެނގޭހެއްޔެވެ؟   ރަސޫލާ صلى الله عليه وسلم އެވެ. އެކަލޭގެފާނަށް ބާޒާރުން މީހަކު އިޒާރު ތިރިކޮށްގެން ދާތަން ފެނިވަޑައިގަތްހިނދު އެމީހާގެ ކައިރިއަށް އަވަސް އަވަހަށް ދުވެވަޑައިގެން އެހެން އެއްވެސް ސުވާލެއް އަދި ވާހަކައެއް ވެސް ނުދައްކަވާ ޙަދީޘް ކުރެއްވި ބަސްފުޅެވެ.
( مسند أحمد: 19475)

""އޭ އަޚާގެ ދަރިޔާއެވެ! ކަލޭގެ އިޒާރު ހިއްލާށެވެ! ހަމަކަށަވަރުން އެއީ ކަލޭގެ ވެރި ރައްބަށް ތަޤްވާވެރިވުން އެންމެ ބޮޑު، އަދި ކަލޭގެ ފޭރާމަށްވެސް އެންމެ ސާފުކަން ބޮޑު ގޮތެވެ.""
( المصنف ابن أبي شيبة: 24815)

މިހެން ވިދާޅުވީ ޢުމަރު ބްނުލް ޚައްޠާބުއެވެ. އެއީ ކޮން އިރެއްގައި ކޮންފަދަ ޙާލަތެއްގައި ކަން އެނގޭހެއްޔެވެ؟ އެއީ އެކަލޭގެފާނުގެ ހަށިކޮޅުގެ އެތައް ތަނަކަށް ޚަންޖަރު ހެރި، ގޮހޮރު ބުރިކޮށްލެވުމުގެ ސަބަބުން ވެއްޓި ހޭފުޅުނެތިފައި އޮށްވާ، ދެން އެކަލޭގެފާނުގެ ގެކޮޅަށް ގެންދެވި، އިރުއިރުކޮޅުން ހޭފުޅުއަރާ އަނެއްކާ ހޭފުޅުނެތި، އަދި ފަރިއްކުޅުވާ އެއްވެސް އެއްޗެއް ހަރުނުލާ، ބަނޑުން ހޯސްލާފައި ލޭތަކާއި އެކީގައި ނިކުމެގެންގޮސް، އަވަހާރަވުމުގެ ތުންފަތްމަތީ އޮންނަވަނިކޮށް، އެކަލޭގެފާނުގެ އަރިހަށް ޒިޔާރަތް ކުރި ޒުވާނަކަށެވެ. އެފަދަ ނާޒުކު ޙާލަތެއްގައިވެސް އެކަލޭގެފާނު އިސްކަންދެއްވި ކަމެއް، މިހާރު މިވަނީ އެއްވެސް ކަމަކަށް ނުވެފައިއެވެ.

#تأملات"
03.10.2022 20:19:05,އަނިޔާވެރިޔާ ބަހައްޓާފައި އަދި ހަމައެކަނި ބަލާލުންވެސް ބަހައްޓާފައި... ދީނާ ދިމާ އިދިކޮޅު ސެކިއުލަރ ޒިންދީޤުންގެ ފަސްބާގައި އެލިގެން އަދި ދެއިރު ދެދަޅަޔަށް ތަޢުރީފުކޮށް، ޘަނާ ކިޔާ، ޞާލިޙުކަމަށް ދޮގު ހެކިވެ ހަދާ ބަޔަކުގެ ބާކީވެ އޮންނާނީ ކޮން ޢަމަލެއް އަދި ކޮން ދީނެއް ބާވައެވެ.
03.10.2022 20:25:37,"ލިބަރަލިސްޓު ބުނެއެވެ: 
'ހުރިހާ ދީންތަކަށްވެސް އިޙްތިރާމް ކުރަން ޖެހޭނެއެވެ.""
އަނެއްކޮޅުން ﷲ ވަޙީކުރައްވަނީ:

""ހަމަކަށަވަރުން، ދިރޭތަކެތީގެ ތެރެއިން، اللَّه ގެ حضرة ގައި އެންމެ ނުބައިކަން ބޮޑުބަޔަކީ، كافر ވީ މީހުންނެވެ.""

""އެމީހުން ވަނީ ގެރި ބަކަރި ޖަމަލު ތަކެއް ފަދައިންނެވެ. ""

-އައްސަކްރާނު-"
03.10.2022 20:25:57,"▪️ބޭކާރު ކޯޅުންތަކާއި ޒުވާބުތަކާއި ދެބަސްވުންތަކުން ދުރުވަމާތޯއެވެ... 

ޙަދީޘްގައިވެއެވެ: ""ހަމަކަށަވަރުން މީސްތަކުންގެ ތެރެއިން ﷲ އެންމެ ނުރުއްސަވާ މީހަކީ ގޮތްދޫނުކޮށް ޒުވާބުކުރުން ބޮޑު މީހާއެވެ"" (ބުޚާރީ،މުސްލިމު)

އެހެން ޙަދީޘެއްގައިވެއެވެ: ""ޙައްޤު ގޮތުގައި ހުރީ އޭނާ ނަމަވެސް އަރައިރުންވެ ޒުވާބުކުރުން ދޫކޮށްލާ މީހާއަށް، ސުވަރުގޭގެ އައްސޭރިފަށުން ގެއެއް އޭނާއަށްހުރި ކަމަށް ތިމަންކަލޭގެފާނު ޖާމިނުކޮށްދެމެވެ."" (އަބޫ ދާވޫދު)

ދެން ބާޠިލް ތަޢައްޞަބުވުމާއި އުރެދުމަށްދާ ކަންކަން ހިމެނޭ ފަދަ އަރައިރުންވުންތަކުން -މިސާލަކަށް: މާލޭ މީހާ އާއި ރާއްޖެތެރޭ މީހާގެ ކޯޅުން- ދުރުވެގަތުން އައުލާވެގެންވެއެވެ."
03.10.2022 20:27:30,"✍🏽 ރޮމޭންޓިކު އިސްލާމް؟؟ ❤️❤️

ބައެއް މީހުން ޚާއްޞަކޮށް ބައެއް އުޚުތުން، އިސްލާމްދީނަކީ މާ ރޮމޭންޓިކު ދީނެއް ގޮތަށް ނަގާ، އެގޮތަށް ތަޞައްވަރުކުރެވޭ ގޮތަށް ދައްކާ، ހެދުމަކީ ރަނގަޅު ގޮތެއް ނޫން.
ގެފުޅު ކައިރި ދެމީހުން އަތުގައި ހިފައިގެން ހުންނަ ފޮޓޯއެއް، ނޫނީ ފިރިހެނަކާއި އަންހެނެއް ނަމާދުކުރަން ހުންނަ ފޮޓޯއެއް، ނޫނީ ދެމީހުން ޤުރްއާން ކިޔަވަން އިންނަ ފޮޓޯއެއް، ނޫނީ އަހެއްގެ ލަގަނުގައި ދެމީހުން ހިފައިގެން ހުންނަ ފޮޓޯއެއް ލާ، އަޅުކަމުގެ ތެރެއަށް ރޮމޭންޓިކު ޓަޗެއް ވައްދަން އުޅުމަކީ އެކަށީގެންވާ ކަމެއް ނޫން. އަދި މިގޮތަށް ވިސްނާ މީހުން ސިޔަރަތުންނާއި އެކި ދިމާދިމާލުން ވަކިވަކި ވާހަކަތަކާއި ޙާދިސާތައް ނަގައި އަނެއް ބައި ވަންހަނާކޮށްލާ.
އެގޮތުން މިހުޅުކޮޅު ފަނޑުކޮށްލުމަށްޓަކައި އަދި މީޒާން ހަމަހަމަކޮށްލާ، ރިޔަލިޓީ ހާމަކޮށްލުމަށްޓަކައި ބައެއް ކަންކަމަށް އިޝާރާތްކޮށްލަމާ:

- އަނބިންނަށް އެންމެ ހެޔޮ ކަލޭގެފާނު ކަމުގައިވާ ރަސޫލާ صلى الله عليه وسلم ވަނީ ކޯފާ އިސްކުރައްވާ އެކަލޭގެފާނުގެ ހުރިހާ އަނބިކަނބަލުންގެ ކައިރިއަށް ވަދެވަޑައިނުގެންނެވުމަށް ﷲ ގަންދީ ހުވާކުރައްވާ އެއްމަސް ދުވަސް ވަންދެން  ވަދެވަޑައިނުގަންނަވާ ހުންނަވާފައިއެވެ.

-އެކަލޭގެފާނުގެ އަނބިކަނބަލުން ޙަފްޞާ، ވަރި ކުރައްވާ އަދި ފަހުން ރުޖޫޢަ ކުރެއްވިއެވެ.

-އެކަލޭގެފާނު ކައިވެނިކުރެއްވި އަންހެނެއްކަމުގައިވާ އުމައިމާ ބިންތު ޝަރާޙީލްއާއި ރޭނުކުރައްވާ އެއްކޮށް ވަރިކުރެއްވިއެވެ.

-އަދިވެސް ސިޔަރަތުގެ އެކި ޢިލްމުވެރިންވަނީ ރަސޫލާ صلى الله عليه وسلم ކައިވެނި ބައްލަވައިގަނެ، އެކަމަކު ރޭކުރެއްވުމުގެ ކުރިން ވަރިކުރެއްވި 20 ވަރަކަށް އަންހެނުންގެ ނަން ގެންނަވާފައިއެވެ. އޭގައި ޞައްޙަ ނުޞައްޙަވުމުގައާއި ބައިވަރު ވާހަކަތައް އެކުލެވިގެންވެއެވެ.

- އެކަލޭގެފާނުގެ އަނބިކަނބަލެއްކަމުގައިވާ ޒައިނަބު ބިންތު ޖަޙްޝު ވިދާޅުވި ބަހަކާއިމެދު ކޯފާ އިސްކުރައްވާ ، 3 މަސް ވަންދެން އެކަމަނާއާއި އެއްވެސް ވާހަކައެއް ނުދައްކަވާ އަދި އެކަމަނާގެ އަރިހަށް ވަދެވެސް ވަޑައިނުގަންނަވާ ހުންނެވިކަމަށްވެސް ރިވާވެގެންވެއެވެ.

މިހުރިހާ ކަމަކާއި އެކުގައިވެސް އެކަލޭގެފާނަކީ އެކަލޭގެފާނުގެ އަނބިކަނބަލުންނަށް އެންމެ ހެޔޮ އިންސާނާއެވެ. އަދި އިންސާނީ ޠަބީޢަތުގައި ދިރިއުޅުމުގައިވާ ދިމާވާ މިފަދަ ކަންކަމަކީ އެކަލޭގެފާނުގެ ޝަޚްޞަށް އުނިކަން އަންނަކަމެއް ނޫނެވެ. އެހެންކަމުން ޚިޔާލީ ރޮމޭންޓިކު ދުނިޔެއެއް ދީނުގެ ތެރެއިން ތަޞައްވަރު ކުރަމުން ދިޔުމުގެ ހުވަފެނުން ހޭލަން ޖެހެއެވެ. އަދި ދުނިޔެއަކީ އިމްތިހާނުގެ ގޮވެތިކަން ދަނެ، ދިރިއުޅުމުގައި މިފަދަ ހުރިހާ ކަމެއްވެސް ކުރިމަތިވާނޭކަން ދަންނަންޖެހެއެވެ. 

މިތާގައި މަޤްޞަދަކީ ދީނުގެ އަޅުކަންތަކާއި ޝިޢާރުތައް ހަމައެކަނި ﷲ އަށް ޢުބޫދިއްޔަތު އަދާކުރުމުގެ މަޤްޞަދުގެ މައްޗަށް ކަނޑައަޅާ، އެހެނިހެން ބޭރު ތައުޘީރުތައް އެއަށް ވައްދާ، އެހެން ތަޞައްވަރުތައް އެކަންކަމުން ދައްކައިދިނުމުން ޠާހިރު ކުރުމެވެ.

#تأملات"
03.10.2022 20:29:00,"Ajaibeh kahala kameh Qaanoon asaasee mee ves.  Eyge balaaverikamun salaamai nuvevigen ulhey iru ves adhives neyvaayaku dhefaharu 'qaanoonuge tharaha', 'qaanoonee imuge therein', 'qaanoonee kuh', 'qaanoonu thanfeezkurun', 'qaanoonuge baaru' fadha basthah kiyaigen eyah qadaru dhevey gothah noonee baeh meehunge amaluthah nuhurey. Mulhi ethi kunive fulha alhaigen noolhevey varu veemaves ellaalaigen nei vaakah adhives ein thanthan kolhuga koh jahaigen kolheh feneytho viyya belenee. Dhen kihineh aammu meesthakunge hih thakun miah onna qadaru fundeynee?🙄🙄🙄"
03.10.2022 20:30:34,"""އެންމެ ބޮޑެތި ގޯސްތަކުގެ ތެރޭގައި މީސްތަކުންނަށް މާބޮޑަށް އިތުބާރުކޮށް، 

ރަށްޓެހިންނަށް މާބޮޑަށް ހުޅުވާލުންވެއެވެ. 

އެހެނީ އެންމެ ޢަދާވާތްތެރިކަން ބޮޑު، އަދި އެންމެ ގެއްލުންދެނިވި މީހަކީ : 

ދުޝްމަނަކަށް ބަދަލުވެގެންދާ ރަޙްމަތްތެރިޔާއެވެ. 

އެހެނީ އޭނާއަށްވަނީ އެންމެ ވަންހަނާ ވެގެންވާ ސިއްރުތައް ފެނި އެނގިފައިއެވެ.""

-އިބްނުލް ޖައުޒީ،ޞައިދުލް ޚާޠިރު-

#ابن_الجوزي"
03.10.2022 20:31:26,"އިބްނުލް ޖައުޒީގެ ބަހެއް:

""ކައިވެނި ކުރުމާއި ޖާރިޔާއިން ގެންގުޅުން ގިނަ ކޮށްފި މީހާ ވާނީ ތަޢުރީފު ކުރެވޭ މީހަކަށެވެ. މަލާމާތްކުރެވި ކުށްވެރި ކުރެވޭ މީހަކަށް އޭނާ ނުވާނެއެވެ.

ފަހެ ހަމަކަށަވަރުން ނަބިއްޔާ صلى الله عليه وسلم އަށްވެސް އެތަކެއް އަނބިންނާއި ޖާރިޔާއިން ލިބިގެންވިއެވެ. އަދި ގިނަ ޞަޙާބިންވަނީ އެކަންތަކުގައި އިތުރު ކުރެއްވުމުގެ މަތީގައިއެވެ.

ޢަލީ ބްނު އަބީ ޠާލިބު رضي الله عنه އަށް ހަތަރު އަނބިންނާއި، 17 އަޅު އަންހެނުން ލިބިގެންވިއެވެ. އަދި އެކަލޭގެފާނުގެ ދަރިކަލުން ޙަސަނު رضي الله عنه 400 އެއްހާ އަންހެން ކަނބަލުންނާއި ކައިވެނި ކުރެއްވިއެވެ.

ފަހެ ދަރިން ހޯދުމުގެ ނިޔަތުގައި ކައިވެނި ކުރަން އުޅުމަކީ އަޅުކަމުގެ އިންތިހާ މަތީ ދަރަޖައެކެވެ. އަދި އަރާމާއި ލައްޛަތު ހޯދުމަށް ކައިވެނި ކުރަން އުޅުނަސް ފަހެ އެއީ ހުއްދަ ކަމެކެވެ. އޭގެ ދަށަށްވެސް އަޅުކަމުގެ ނުގުނޭހާ ގިނަ ވައްތަރުތައް ވަދެއެވެ. އަމިއްލަ ނަފްސާއި އަނބިމީހާ ޢިއްފަތްތެރިކޮށްދިނުމާއި އެނޫން ކަންކަންވެސްމެއެވެ.

އަދި މޫސާ عليه السلام އެކަލޭގެފާނުގެ ޝަރަފުވެރި ޢުމުރުފުޅުން 10 އަހަރު، ޝުޢައިބުގެފާނުގެ ދަރިކަނބަލުންގެ ރަނުގެ ގޮތުގައި ހޭދަކުރެއްވިއެވެ. ފަހެ ކައިވެނިކުރުން އެންމެ މޮޅުއިތުރު ކަންތައްތަކުގެ ތެރެއިން ނުވާނަމަ، ނަބީބޭކަލުންގެ ޢުމުރުގެ ގިނަ ދުވަސްތަކެއް އެކަމުގައި ނުދިޔައީހެވެ. އިބްނު ޢައްބާސް رضي الله عنهما ވިދާޅުވިއެވެ: ""މިއުންމަތުގެ އެންމެ ހެޔޮވެގެންވަނީ، އެންމެ އަންހެނުން ގިނަ މީހާއެވެ.""
އެކަލޭގެފާނުގެ އެއް ޖާރިޔާއާއި ޖިމާޢުވެފައި، އަނެއް ޖާރިޔާ (ގެ ގާތަށް ވަޑައިގަންނަވާ ޖިމާޢުވެ) އިންޒާލު ކުރައްވައެވެ. ""

📖 ޞައިދުލް ޚާޠިރު 📖

#ابن_الجوزي"
03.10.2022 20:32:33,"""ހުޅަނގުގައި މިސްކިތްތައް އެޅުމަކުން، އިސްލާމީ ބިންތަކުގައި ފައްޅިތައް އެޅުން ހުއްދައެއް ނުކުރެއެވެ. ފަހެ ﷲ ތަޢާލާ ވަނީ ފޮތުގެ އަހުލުވެރިންނާ (ޔަހޫދީންނާއި ނަޞާރާއިންގެ އަންހެނުންނާ ) ކައިވެނިކުރުން ހުއްދަ ކުރައްވާފައިއެވެ. އެކަމަކު އެމީހުންނާ (މުސްލިމް އަންހެނުން) ކައިވެނިކޮށްދިނުން އެކަލާނގެ ޙަރާމް ކުރެއްވިއެވެ.
މިއީ ﷲ ގެ ޙުކުމްފުޅެވެ. ބަދަލަށް ބަދަލުދީ، ހަމަހަމަކުރުމެއް ނޫނެވެ. ""

-ޝެއިޚު ޠަރީފީ-

#الطريفي"
03.10.2022 20:35:33,"🟣އިބްނުލް ޤައްޔިމުގެ ތަރުބަވީ ބަސްފުޅުތައް-1 1️⃣

އިބްނުލް ޤައްޔިމު ވިދާޅުވިއެވެ:

""ދަރިފުޅަށް މަންފާކުރާނޭ ތަކެތި ދަސްކޮށްދިނުމާއިމެދު އިހްމާލުވެ، އަދި ބޭކާރު ގޮތުގައި އުޅެން އެކުއްޖާ ދޫކޮށްލައިފި މީހާ، ފަހެ އެކުއްޖާއަށް އިންތިހާއަށް ނުބައިކޮށް ހިތައިފިއެވެ.

އަދި ގިނަ ދަރިން ފަސާދަވެގެން ދަނީ އެކުދިންގެ މައިންބަފައިންގެ ސަބަބުންނެވެ. 

އެއީ އެކުދިންނަށް އިހްމާލުވެ، އަދި ދީނުގެ ފަރުޟުތަކާއި ސުންނަތްތައް އެކުދިންނަށް އުނގަންނައިދިނުން ދޫކޮށްލުމުންނެވެ. 

ޅައިރުގައި އެކުދިންނަށް އިހްމާލުވެ ނަގައިލިއެވެ. ދެން އެކުދިންގެ އަމިއްލަ ނަފްސުތަކަށް މަންފާއެއް ނުކޮށްދެވި، އަދި ބޮޑުވެގެން މައިންބަފައިންނަށް ވެސް ފައިދާއެއް ނުކޮށްދިނެވެ.""

📖 ތުޙްފަތުލް މައުދޫދު 📖

#ابن_القيم
#التربية"
03.10.2022 20:37:42,"🟣 އިބްނުލް ޤައްޔިމުގެ ތަރުބަވީ ބަސްފުޅުތައް-2 2️⃣

""ކުއްޖާ އުފަންވުމަށްފަހު ދެތިން ދުވަސްވަންދެން ކުއްޖާގެ މައިމީހާ ފިޔަވައި އެހެން މީހަކު ކިރުން ދިނުން ހުއްޓެވެ.

 އެއީ އެންމެ މޮޅު ގޮތެވެ. އެއީ އެވަޤުތުގައި މަންމަގެ ކިރުގައިވާ އޮލަކަމާއި މަސްހުނިކަމަށްޓަކައިއެވެ. ކިރުދިނުމަށް އިސްތިޤުރާރުވެގެންވާ އަންހެނަކާ ޚިލާފަށެވެ. 

އަދި ހުރިހާ ޢަރަބިންވެސް އެކަމަށް ސަމާލުކަންދެއެވެ. އެގޮތުން އެމީހުންގެ ދަރިން، ބާދިޔާގެ ރަށްފުށުގެ އަންހެނުން ލައްވާ ކިރުދެއެވެ. އެއީ ނަބިއްޔާ صلى الله عليه وسلم ވެސް ބަނީ ސަޢުދު ވަންހާގައި ކިރުދެއްވުނު ގޮތަށެވެ.

އަދި ކުއްޖާއަށް ތިން މަސް ވަންދެން، ކުއްޖާ އުފުލައި، އުރައިގެން ހިނގައި އުޅުން މަނާކުރަން ޖެހެއެވެ. އެއީ މަންމަގެ ބަނޑުން ނިކުތް ދުވަސް ކައިރިވެގެންވާތީ އަދި އެކުދިންގެ ހަށިތައްވެސް ބަލިކަށިގެންވާތީއެވެ.

އަދި ދަތްފަޅައިފުމަށް ދާންދެން ހަމައެކަނި ގާތުން ދޭ ކިރަށް ބަރޯސާވުން ހުއްޓެވެ. އެއީ އެކުދިންގެ މައިދާތައް ބަލިކަށިވެ، ކާނާ ހަޖަމުކުރުމުގެ ބައި ދަށްވެގެންވާތީއެވެ. ދެން ކުއްޖާގެ ދަތް ފަޅާހިނދު، އެކުއްޖާގެ މައިދާވެސް ވަރުގަދަވެއެވެ. އަދި އެހިނދުން ކާއެއްޗެހި ކެވޭނެއެވެ.

 ފަހެ ހަމަކަށަވަރުން ﷲ ތަޢާލާ ކުއްޖާގެ ދަތް ފެޅުންވަނީ، ކާނާއަށް ބޭނުންޖެހޭ ޢުމުރަށް ލަސް ކުރައްވާފައިއެވެ. އެއީ އެކަލާނގެ ޙިކުމަތްފުޅުން އަދި އޯގާވަންތަކަމުންނެވެ. އަދި މަންމައަށްވެސްވާ ރަޙްމަތަކަށްޓަކައިއެވެ. އެއީ ގާތުން ދޭއިރު ކުއްޖާގެ ދަތްތަކުން ދަތް އެޅިޔަ ނުދިޔުމަށެވެ. ""

📖 ތުޙްފަތުލް މައުދޫދު 📖

#ابن_القيم
#التربية"
