source,#,bodyAR,bodyDV,takhrij
الأدب المفرد، البخاري,11,"""حَدَّثَنَا آدَمُ قَالَ: حَدَّثَنَا شُعْبَةُ قَالَ: حَدَّثَنَا سَعِيدُ بْنُ أَبِي بُرْدَةَ قَالَ: سَمِعْتُ أَبِي يُحَدِّثُ، أَنَّهُ شَهِدَ ابْنَ عُمَرَ وَرَجُلٌ يَمَانِيٌّ يَطُوفُ بِالْبَيْتِ، حَمَلَ أُمَّهُ وَرَاءَ ظَهْرِهِ، يَقُولُ: إِنِّي لَهَا بَعِيرُهَا الْمُذَلَّلُ ... إِنْ أُذْعِرَتْ رِكَابُهَا لَمْ أُذْعَرِ. ثُمَّ قَالَ: يَا ابْنَ عُمَرَ أَتُرَانِي جَزَيْتُهَا؟ قَالَ: لَا، وَلَا بِزَفْرَةٍ وَاحِدَةٍ ثُمَّ طَافَ ابْنُ عُمَرَ، فَأَتَى الْمَقَامَ فَصَلَّى رَكْعَتَيْنِ، ثُمَّ قَالَ: يَا ابْنَ أَبِي مُوسَى، إِنَّ كُلَّ رَكْعَتَيْنِ تُكَفِّرَانِ مَا أَمَامَهُمَا. ""","އަބޫ ބުރްދާގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނަށް އިބުނު ޢުމަރު (ރަޟިޔަﷲ ޢަންހު) އަދި ޔަމަނުގެ މީހަކު ގެފުޅު ކައިރީގައި ތަވާފުކުރަނިކޮށް ފެނިވަޑައިގަތެވެ. ޔަމަނު މީހާ އޭނާގެ މަންމަ އޭނާގެ ބުރަކަށިމަތީގައި އުފުލަމުންދިޔައެވެ. އަދި ކިޔައެވެ. ""ތިމަންނާއަކީ އެކަމަނާއަށްވާ ނިކަމެތިވެގެންވާ އެކަމަނާގެ ޖަމަލެވެ. އެކަމަނާގެ ސަވާރުވާ (ޖަމަލު) ބިރުގަތްކަމުގައި ވިޔަސް އަހަރެން ބިރު ނުގަންނަ ހުއްޓެވެ."" އަދި އެޔަށްފަހު އިބުނު ޢުމަރަށް ދެންނެވިއެވެ. އެކަމަނާއަށް ތިމަންނާ ބަދަލުދިން ކަމަށް ތިބާއަށް ފެނޭ ހެއްޔެވެ؟ އިބުނު އިބުނު ޢުމަރު ވިދާޅުވިއެވެ: ""ނޫނެކެވެ. (ވިހޭއިރު) ކުކުރާލި އެންމެ ކުކުރާލުމެއްގެ މިންވަރުވެސް ނުދެވެއެވެ."" އަދި އެޔަށްފަހު އިބުނު ޢުމަރު ތަވާފު ކުރައްވައި މަގާމު އިބުރާހިމްގެ އަރިހަށް އައިސް ދެރަކުޢަތް ކުރައްވައިފިއެވެ. އަދި އެޔަށްފަހު ވިދާޅުވިއެވެ: ""އޭ އިބުނު އަބީ މޫސާއެވެ. ހަމަކަށަވަރުން ކޮންމެ ދެރަކުޢަތެއް އެދެރަޢަތުގެ ކުރީގައިވާ ކޮންމެ ފާފައެއް ފުހެދެއެވެ.""",
الأدب المفرد، البخاري,12,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ صَالِحٍ قَالَ: حَدَّثَنِي اللَّيْثُ قَالَ: حَدَّثَنِي خَالِدُ بْنُ يَزِيدَ، عَنْ سَعِيدِ بْنِ أَبِي هِلَالٍ، عَنْ أَبِي حَازِمٍ، عَنْ أَبِي مُرَّةَ مَوْلَى عَقِيلٍ، أَنَّ أَبَا هُرَيْرَةَ كَانَ يَسْتَخْلِفُهُ مَرْوَانُ، وَكَانَ يَكُونُ بِذِي الْحُلَيْفَةِ، فَكَانَتْ أُمُّهُ فِي بَيْتٍ وَهُوَ فِي آخَرَ. قَالَ: فَإِذَا أَرَادَ أَنْ يَخْرُجَ وَقَفَ عَلَى بَابِهَا فَقَالَ: السَّلَامُ عَلَيْكِ يَا أُمَّتَاهُ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ، فَتَقُولُ: وَعَلَيْكَ السَّلَامُ يَا بُنَيَّ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ، فَيَقُولُ: رَحِمَكِ اللَّهُ كَمَا رَبَّيْتِنِي صَغِيرًا، فَتَقُولُ: رَحِمَكَ اللَّهُ كَمَا بَرَرْتَنِي كَبِيرًا، ثُمَّ إِذَا أَرَادَ أَنْ يَدْخُلَ صَنَعَ مِثْلَهُ.,މައުލާ ޢަގީލްގެ ފަރާތުން ރިވާވެގެންވެއެވެ. ހަމަކަށަވަރުން އަބޫ ހުރައިރާ ރަޟިޔަﷲ ޢަންހުއަކީ މަރުވާނުގެ ނައިބެއް (އެކަލޭގެފާނު ތަމްޘީލުކުރާ ބޭފުޅެއްކަމުގައި) ކަމުގައ ކަނޑައެޅުއްވިއެވެ. އެކަލޭގެފާނު އުޅުއްވަނީ ޛިލްޙުލައިފާގައެވެ. އަދި އެކަލޭގެފާނުގެފާނުގެ މަންމާފުޅު އުޅުއްވަނީ އެހެން ގެއެއްގައެވެ. އަދި އަބޫ ހުރައިރާ އެހެން ގެއެއްގައެވެ. ވިދާޅުވިއެވެ. އަދި އެކަލޭގެފާނު (އެގެއިން) ނުކުންނަނަމަ އެކަމަނާގެ ގޭގެ ދޮރުމައްޗަށް ހުއްޓިވަޑައިގެން ދަންނަވައެވެ. އޭ ލޯބިވާ މަންމާއެވެ. އައްސަލާމް ޢަލައިކުމް ވަރަޙްމަތުﷲ ވަ ބަރަކާތުހޫއެވެ. އަދި އެކަމަނާ ދަންނަވައެވެ. އޭ ލޯބިވާ ދަރިފުޅާއެވެ. ވަޢަލައިކައްސަލާމް ވަރަޙްމަތުﷲ ވަބަރަކާތުހްއެވެ. އަދި އެކަލޭގެފާނު ދަންނަވައެވެ. ﷲ ކަމަނާއަށް ރަޙުމަތް ލައްވާށިއެވެ. ތިމަންކަލޭގެފާނު ކުޑަކުއްޖެއްގެ ގޮތުގައި ވަނިކޮށް ކަމަނާ ތިމަންކަލޭގެފާނު ބަލާބޮޑުކޮށް ތަރުބިއްޔަތު ކުރި ފަދައިންނެވެ. އަދި އެކަމަނާ ދަންނަވައެވެ. ﷲ ތިބާއަށް ލައްވާށިއެވެ. އަދި ތިމަންކަމަނާ މުސްކުޅިވުމުން ހެޔޮކޮށް ހިތިފަދައިންނެވެ. އަދި އެޔަށްފަހު އެކަލޭގެފާނު އެގެއަށް ވަންނަ ނަމަވެސް އެފަދައިން ކަންތައްކުރައްވައެވެ.,
الأدب المفرد، البخاري,13,وَحَدَّثَنَا أَبُو نُعَيْمٍ قَالَ: حَدَّثَنَا سُفْيَانُ، عَنْ عَطَاءِ بْنِ السَّائِبِ، عَنْ أَبِيهِ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو قَالَ: جَاءَ رَجُلٌ إِلَى النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ يُبَايِعُهُ عَلَى الْهِجْرَةِ، وَتَرَكَ أَبَوَيْهِ يَبْكِيَانِ، فَقَالَ: «ارْجِعْ إِلَيْهِمَا، وَأَضْحِكْهُمَا كَمَا أَبْكَيْتَهُمَا».,"ޢަބްދުﷲ ބިން ޢަމްރު(ރަޟިޔަﷲ ޢަންހު)ގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. މީހަކު ނަބިއްޔާ ﷺ ގެ އަރިހަށް ހިޖުރަކުރުމުގެ މައްޗަށް ބައިއަތު ހިއްޕެވުމަށް އައެވެ. އަދި (އައީ) އޭނާގެ މައިންބަފައިން ރޮނިކޮށް އެދެމީހުން ދޫކޮށްލައިފައެވެ. ޙަދީޘްކުރެއްވިއެވެ: ""އެދެމީހުންގެ ކައިރިއަށް އެނބުރިދާށެވެ. އަދި އެދެމީހުން ރޮއްވި ފަދައިން އެދެމީހުން ހެއްވާ(އުފާކޮށް)ދޭށެވެ.""",
الأدب المفرد، البخاري,14,وَحَدَّثَنَا عَبْدُ الرَّحْمَنِ بْنُ شَيْبَةَ قَالَ: أَخْبَرَنِي ابْنُ أَبِي الْفُدَيْكِ قَالَ: حَدَّثَنِي مُوسَى، عَنْ أَبِي حَازِمٍ، أَنَّ أَبَا مُرَّةَ، مَوْلَى أُمِّ هَانِئِ ابْنَةِ أَبِي طَالِبٍ أَخْبَرَهُ، أَنَّهُ رَكِبَ مَعَ أَبِي هُرَيْرَةَ إِلَى أَرْضِهِ بِالْعَقِيقِ فَإِذَا دَخَلَ أَرْضَهُ صَاحَ بِأَعْلَى صَوْتِهِ: عَلَيْكِ السَّلَامُ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ يَا أُمَّتَاهُ، تَقُولُ: وَعَلَيْكَ السَّلَامُ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ، يَقُولُ: رَحِمَكِ اللَّهُ رَبَّيْتِنِي صَغِيرًا، فَتَقُولُ: يَا بُنَيَّ، وَأَنْتَ فَجَزَاكَ اللَّهُ خَيْرًا وَرَضِيَ عَنْكَ كَمَا بَرَرْتَنِي كَبِيرًا قَالَ مُوسَى: كَانَ اسْمُ أَبِي هُرَيْرَةَ: عَبْدَ اللَّهِ بْنَ عَمْرٍو.,އަބޫ މުއްރާގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު އަބޫ ހުރައިރާ (ރަޟިޔަﷲ ޢަންހުއާއި) އެކު އެކަލޭގެފާނުގެ (ގެކޮޅުހުންނަ) ބިންކަމަށްވާ ޢަގީގަށް އެކަލޭގެފާނާއި އެކު ސަވާރުވެގެން ވަޑައިގަތެވެ. އެކަލޭގެފާނުގެ ބިމަށް ވަދެވަޑައިގަތުމަށްފަހު ހަރުއަޑު ގޮވާލިއެވެ. ޢަލައިކައްސަލާމް ވަރަޙުމަތުﷲ ވަ ބަރަކާތުހްއެވެ. އޭ ލޯބިވާ މަންމާއެވެ. އަދި އެކަމަނާ ދެންނެވިއެވެ. ވަޢަލައިކައްސަލާމް ވަރަޙުމަތުﷲ ވަ ބަރަކާތުހްއެވެ. އެކަލޭގެފާނު ދެންނެވިއެވެ: ތިމަންކަލޭގެފާނު ކުޑަކުއްޖެއްގެ ގޮތުގައިވަނިކޮށް ބަލާބޮޑުކޮށް ތަރުބިއްޔަތު ކުރިކަމަށްޓަކައި މަންމައަށް ހެޔޮ ރަޙުމަތް ލައްވާށިއެވެ. އަދި އެކަމަނާ ދެންނެވިއެވެ: އޭ ލޯބިވާ ދަރިފުޅާއެވެ. އަދި ތިބާއަށް ﷲ ހެޔޮޖަޒާ ދެއްވާށިއެވެ. އަދި ތިބާގެ މައްޗަށް ﷲ ރުއްސުން ލައްވާށިއެވެ. އެއީ ތިމަންކަމަނާ މުސްކުޅިވުމުން ހެޔޮކޮށް ހިތިފަދައިންނެވެ. އަދި މޫސާ ދެންނެވިއެވެ: އަބޫ ހުރައިރާގެ ނަންފުޅަކީ ޢަބްދުﷲ ބިން ޢަމްރުއެވެ.,
الأدب المفرد، البخاري,15,حَدَّثَنَا مُسَدَّدٌ قَالَ: حَدَّثَنَا بِشْرُ بْنُ الْفَضْلِ قَالَ: حَدَّثَنَا الْجُرَيْرِيُّ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ أَبِي بَكْرَةَ، عَنْ أَبِيهِ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: «أَلَا أُنَبِّئُكُمْ بِأَكْبَرِ الْكَبَائِرِ؟» ثَلَاثًا، قَالُوا: بَلَى يَا رَسُولَ اللَّهِ، قَالَ: «الْإِشْرَاكُ بِاللَّهِ، وَعُقُوقُ الْوَالِدَيْنِ - وَجَلَسَ وَكَانَ مُتَّكِئًا - أَلَا وَقَوْلُ الزُّورِ» ، مَا زَالَ يُكَرِّرُهَا حَتَّى قُلْتُ: لَيْتَهُ سَكَتَ.,"އަބޫ ބަކްރާ(ރަޟިޔަﷲ ޢަންހު)ގެ ކިބައިން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރެއްވިއެވެ: ""ތިޔަބައިމީހުންނަށް އެންމެ ބޮޑެތި ފާފަތައް ޚަބަރު ދެއްވަން ހެއްޔެވެ؟"" ތިންފަހަރު ޙަދިޘްކުރެއްވިއެވެ. ދެން ޞަޙާބީ ބޭކަލުން ދެންނެވިއެވެ. އާދޭހެވެ. އޭ ރަސޫލުﷲއެވެ. އެކަލޭގެފާނު ޙަދިޘްކުރެއްވިއެވެ: ""ﷲއަށް ޝިރުކުކުރުމެވެ. އަދި މައިންބަފައިންނަށް ނުބައިކޮށް ހިތުމެވެ. – އަދި އެކަލޭގެފާނު ލެނިގެން އިށީނދެވަޑައިގަތެވެ- އަދި ދޮގު ހެކި ދިނުން ނޫން ކޮންކަމެއް ހެއްޔެވެ؟"" އަދި އެކަލޭގެފާނު ތަކުރާރު ކުރައްވަމުންދިޔައެވެ. އެއީ އެކަލޭގެފާނު ހުއްޓާނެ ނަމައޭ ބުނާ މިންވަރަށެވެ.",
الأدب المفرد، البخاري,16,حَدَّثَنَا مُحَمَّدُ بْنُ سَلَّامٍ قَالَ: أَخْبَرَنَا جَرِيرٌ، عَنْ عَبْدِ الْمَلِكِ بْنِ عُمَيْرٍ، عَنْ وَرَّادٍ، كَاتِبِ الْمُغِيرَةِ بْنِ شُعْبَةَ، قَالَ: كَتَبَ مُعَاوِيَةُ إِلَى الْمُغِيرَةِ: اكْتُبْ إِلَيَّ بِمَا سَمِعْتَ مِنْ رَسُولِ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ. قَالَ وَرَّادٌ: فَأَمْلَى عَلَيَّ وَكَتَبْتُ بِيَدَيَّ: إِنِّي سَمِعْتُهُ يَنْهَى عَنْ كَثْرَةِ السُّؤَالِ، وَإِضَاعَةِ الْمَالِ، وَعَنْ قِيلَ وَقَالَ.,"މާނައީ: މުޣީރާ ބިން ޝުޢުބާގެ ކާތިބު ވައްރާދު ރިވާ ކުރެއްވިއެވެ. މުޣީރާ(ރަޟިޔަﷲ ޢަންހު)ގެ އަރިހަށް މުޢާވިޔާ (ރަޟިޔަﷲ ޢަންހު) ލިޔުއްވިއެވެ: ""ތިބާއަށް ރަސޫލުﷲ ﷺ ގެ ކިބައިން އިވުނު ކަންތައްތައް ތިމަންކަލޭގެފާނަށް ލިޔުއްވާށެވެ."" ވައްރާދު ދެންނެވިއެވެ: ""(މުޣީރާ) ތިމަންކަލޭގެފާނަށް އިމްލާކޮށްދެއްވުމުން ތިމަންކަލޭގެފާނުއަތުން ލިޔުއްވީމެވެ: ހަމަކަށަވަރުން ތިމަންނާ އަޑުއެހީމެވެ. އެކަލޭގެފާނު ގިނަގިނައިން ސުވާލުކުރުމާއި އަދި މުދާ ނަގައިލުމާއި (އިސްރާފުކުރުމާއި) އަދި ބުނިބުނި (ފެތުރުން) މަނާކުރެއްވިއެވެ.""",
الأدب المفرد، البخاري,17,حَدَّثَنَا عَمْرُو بْنُ مَرْزُوقٍ قَالَ: أَخْبَرَنَا شُعْبَةُ، عَنِ الْقَاسِمِ بْنِ أَبِي بَزَّةَ، عَنْ أَبِي الطُّفَيْلِ قَالَ: سُئِلَ عَلِيٌّ: هَلْ خَصَّكُمُ النَّبِيُّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِشَيْءٍ لَمْ يَخُصَّ بِهِ النَّاسَ كَافَّةً؟ قَالَ: مَا خَصَّنَا رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِشَيْءٍ لَمْ يَخُصَّ بِهِ النَّاسَ، إِلَّا مَا فِي قِرَابِ سَيْفِي، ثُمَّ أَخْرَجَ صَحِيفَةً، فَإِذَا فِيهَا مَكْتُوبٌ: «لَعَنَ اللَّهُ مَنْ ذَبَحَ لِغَيْرِ اللَّهِ، لَعَنَ اللَّهُ مَنْ سَرَقَ مَنَارَ الْأَرْضِ، لَعَنَ اللَّهُ مَنْ لَعَنَ وَالِدَيْهِ، لَعَنَ اللَّهُ مَنْ آوَى مُحْدِثًا».,"މާނައީ: އަބޫ ތުފައިލުގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ޢަލީ (ރަޟިޔަﷲ ޢަންހު)ގެ ކިބައިން ސުވާލުކުރެވުނެވެ. އެންމެހާ މީސްތަކުންނަށް ޚާއްޞަނުކުރައްވާ ކަމެއް ކަލޭގެފާނަށް ނަބިއްޔާ ﷺ ޚާއްޞަކުރެއްވި ހެއްޔެވެ؟ ޢަލީ (ރަޟިޔަﷲ ޢަންހު) ދެންނެވިއެވެ: މީސްތަކުންނަށް ޚާއްޞަ ނުކުރައްވާކަމެއް ތިމަންމެންނަކަށް ރަސޫލުﷲ ﷺ ޚާއްޞަނުކުރައްވައެވެ. ތިމަންކަލޭގެފާނުގެ ކަނޑީގެ އުރައިގެ ތެރޭގައި މިވާއެއްޗެއް މެނުވީއެވެ. އެޔަށްފަހު އެކަލޭގެފާނު ފަތްފުށެއް ނެރުއްވިއެވެ. އޭގައި ލިޔުއްވިގެންވެއެވެ: ""ﷲ ނޫން ފަރާތަކަށް ކަތިލާމީހާކަށް ﷲ ލަޢުނަތްލެއްވިއެވެ. އަދި ބިންމަތީގައި ފާހަގައަށް ޖަހާފައި ހުންނަ އެއްޗެހި ވަގަށް ނަގާމީހާއަށް ﷲ ލަޢުނަތްލެއްވިއެވެ. އަދި އެމީހެއްގެ މައިންބަފައިންނަށް ލަޢުނަތްދޭ މީހާއަށް ﷲ ލަޢުނަތް ލެއްވިއެވެ. އަދި ބިދުޢަވެރިޔަކަށް (ރައްކާތެރިކަންދީ) ބޯހިޔާވަހިކަންދޭ މީހަކަށް ﷲ ލަޢުނަތް ލެއްވިއެވެ.""",
الأدب المفرد، البخاري,18,"حَدَّثَنَا مُحَمَّدُ بْنُ عَبْدِ الْعَزِيزِ قَالَ: حَدَّثَنَا عَبْدُ الْمَلِكِ بْنُ الْخَطَّابِ بْنِ عُبَيْدِ اللَّهِ بْنِ أَبِي بَكْرَةَ الْبَصْرِيُّ - لَقِيتُهُ بِالرَّمْلَةِ - قَالَ: حَدَّثَنِي رَاشِدٌ أَبُو مُحَمَّدٍ، عَنْ شَهْرِ بْنِ حَوْشَبٍ، عَنْ أُمِّ الدَّرْدَاءِ، عَنْ أَبِي الدَّرْدَاءِ قَالَ: أَوْصَانِي رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِتِسْعٍ: لَا تُشْرِكْ بِاللَّهِ شَيْئًا؛ وَإِنْ قُطِّعْتَ أَوْ حُرِّقْتَ، وَلَا تَتْرُكَنَّ الصَّلَاةَ الْمَكْتُوبَةَ مُتَعَمِّدًا، وَمَنْ تَرَكَهَا مُتَعَمِّدًا بَرِئَتْ مِنْهُ الذِّمَّةُ، وَلَا تَشْرَبَنَّ الْخَمْرَ، فَإِنَّهَا مِفْتَاحُ كُلِّ شَرٍّ، وَأَطِعْ وَالِدَيْكَ، وَإِنْ أَمَرَاكَ أَنْ تَخْرُجَ مِنْ دُنْيَاكَ فَاخْرُجْ لَهُمَا، وَلَا تُنَازِعَنَّ وُلَاةَ الْأَمْرِ وَإِنْ رَأَيْتَ أَنَّكَ أَنْتَ، وَلَا تَفْرُرْ مِنَ الزَّحْفِ، وَإِنْ هَلَكْتَ وَفَرَّ أَصْحَابُكَ، وَأَنْفِقْ مِنْ طَوْلِكَ عَلَى أَهْلِكَ، وَلَا تَرْفَعْ عَصَاكَ عَنْ أَهْلِكَ، وَأَخِفْهُمْ فِي اللَّهِ عَزَّ وَجَلَّ ""","އަބުއްދަރްދާ (ރަޟިޔަﷲ ޢަންހު) ވިދާޅުވިއެވެ. ނުވަކަމަކަށް ތިމަންކަލޭގެފާނަށް ނަބިއްޔާ ﷺ ވަޞިއްޔަތްކުރެއްވިއެވެ: ""(އެއީ)ﷲއަށް ޝަރީކުނުކުރާށެވެ. އެއީ ތިބާ ކޮށާލިޔަސް އަދި އަންދާލެވުނު ކަމުގައިވިޔަސް މެއެވެ. އަދި ގަޞްދުގައި ފަރުޟު ނަމާދެއް ނާޅާށެވެ. އަދި ގަޞްދުގައި ނަމާދު އަޅައިފިމީހެއްގެ ކިބައިން ޒިންމާ(އިސްލާމްކަން) ބަރީޢަވެގެންވެއެވެ. އަދި ރާ ނުބޯށެވެ. އެއީ ހުރިހާ ނުބައިކަމެއްގެ ތަޅުދަނޑިއެވެ. އަދި މައިންބަފައިން ކިޔަމަންތެރިކަން އަދާކުރާށެވެ. ދުނިޔެއިން ތިބާ ނުކުންނަށް އެދެމީހުން އަމުރުކުރިޔަސް އެދެމީހުންނަށްޓަކައި ދުނިޔެއިން ނުކުންނާށެވެ. އަދި ވެރިންނަށް ދެކޮޅު ނަހަދާށެވެ. އެއީ ތިބާ ރަނގަޅު ކަމަށް ދެކުނުކަމުގައި ވިޔަސްމެއެވެ. އަދި ހަނގުރާމައިގައި ކުރިމަތިލާހިނދު (ޖިހާދުގެ މައިދާނުގައި) ފުރަގަސްދީ ނުފިލާށެވެ. އެއީ ތިބާހަލާކުވެ އަދި ތިބާގެ އެކުވެރިން ފިލިކަމުގައިވިޔަސް މެއެވެ. އަދި ތިބާއަށް ލިބޭ އެއްޗަކުން ތބާގެ އަންހެނުންނަށް ޙަރަދުކުރާށެވެ. އަދި އަންހެނުންނަށް އަނިޔާނުކުރާށެވެ. އަދި ﷲ ޢައްޒަ ވަޖައްލައަށް ބިރުވެތިވާ ބައެއްކަމުގައި އެމީހުން ހަދާށެވެ.""",
الأدب المفرد، البخاري,19,حَدَّثَنَا مُحَمَّدُ بْنُ كَثِيرٍ قَالَ: حَدَّثَنَا سُفْيَانُ، عَنْ عَطَاءِ بْنِ السَّائِبِ، عَنْ أَبِيهِ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو قَالَ: جَاءَ رَجُلٌ إِلَى النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ فَقَالَ: جِئْتُ أُبَايِعُكَ عَلَى الْهِجْرَةِ، وَتَرَكْتُ أَبَوَيَّ يَبْكِيَانِ؟ قَالَ: «ارْجِعْ إِلَيْهِمَا فَأَضْحِكْهُمَا كَمَا أَبْكَيْتَهُمَا».,"ޢަބްދުﷲ ބިން ޢަމްރު (ރަޟިޔަﷲ ޢަންހު)ގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. މީހަކު ނަބިއްޔާ ﷺ ގެ އަރިހަށް ހިޖުރަކުރުމުގެ މައްޗަށް ބައިއަތު ހިއްޕެވުމަށް އައެވެ. އަދި (އައީ) އޭނާގެ މައިންބަފައިން ރޮނިކޮށް އެދެމީހުން ދޫކޮށްލައިފައެވެ. ޙަދީޘްކުރެއްވިއެވެ: ""އެދެމީހުންގެ ކައިރިއަށް އެނބުރިދާށެވެ. އަދި އެދެމީހުން ރޮއްވި ފަދައިން އެދެމީހުން ހެއްވާ(އުފާކޮށް)ދޭށެވެ.""",
الأدب المفرد، البخاري,20,حَدَّثَنَا عَلِيُّ بْنُ الْجَعْدِ قَالَ: أَخْبَرَنَا شُعْبَةُ، عَنْ حَبِيبِ بْنِ أَبِي ثَابِتٍ قَالَ: سَمِعْتُ أَبَا الْعَبَّاسِ الْأَعْمَى، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو قَالَ: جَاءَ رَجُلٌ إِلَى النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ يُرِيدُ الْجِهَادَ، فَقَالَ: «أَحَيٌّ وَالِدَاكَ؟» فَقَالَ: نَعَمْ، فَقَالَ: «فَفِيهِمَا فَجَاهِدْ».,"ޢަބްދުﷲ ބިން ޢަމްރު (ރަޟިޔﷲ ޢަންހުމާ)ގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ: މީހަކު ރަސޫލުﷲ ﷺ ގެ އަރިހަށް ޖިހާދަށް ދިޔުމަށް ބޭނުންވެގެން އައެވެ. ޙަދީޘްކުރެއްވިއެވެ. ""ތިބާގެމައިންބަފައިން ދިރި އެބަތިބި ހެއްޔެވެ؟"" ދެންނެވިއެވެ. އާނއެކެވެ. ޙަދިޘްކުރެއްވިއެވެ: ""އެދެމީހުންނާ މެދު ޖިހާދުކުރާށެވެ.(އެބަހީ ހެޔޮކޮށް ހިތައި އަޅާލާށެވެ.)""",
الأدب المفرد، البخاري,80,أَنَّ النَّبِيَّ صلى الله عليه وسلم قَالَ لِسُرَاقَةَ بْنِ جُعْشُمٍ‏:‏ أَلاَ أَدُلُّكَ عَلَى أَعْظَمِ الصَّدَقَةِ، أَوْ مِنْ أَعْظَمِ الصَّدَقَةِ‏؟‏ قَالَ‏:‏ بَلَى يَا رَسُولَ اللهِ، قَالَ‏:‏ ابْنَتُكَ مَرْدُودَةٌ إِلَيْكَ، لَيْسَ لَهَا كَاسِبٌ غَيْرُكَ‏.‏,ނަބީ ﷺ ޙަދީޘްކުރެއްވިއެވެ: ”އެންމެ ހެޔޮ ސަދަގާތަކީ ކޮބައިކަން، ތިމަންކަލޭގެފާނު ތިޔަބައިމީހުންނަށް އަންގަވާ ނުދެއްވަންހެއްޔެވެ؟ އެއީ އެ ކަނބުލޭގެއަށް ޚަރަދުކުރާނެ އެހެން އެއްވެސް ފަރާތެއް ނެތި، ތިބާގެ ގާތަށް ރައްދުކުރެވޭ، ތިބާގެ އަންހެން ދަރިއަށް ކުރާ ޚަރަދެވެ.“,
الأدب المفرد، البخاري,112,لَيْسَ الْمُؤْمِنُ الَّذِي يَشْبَعُ وَجَارُهُ جَائِعٌ.,އެ މީހެއްގެ އަވައްޓެރިޔާ ބަނޑަށްޖެހިފައި ވަނިކޮށް، ބަނޑުފުރާ ކާ މީހާއަކީ، މުއުމިނެއް ނޫނެވެ.,
الأدب المفرد، البخاري,388,الْمُؤْمِنُ الَّذِي يُخَالِطُ النَّاسُ، وَيَصْبِرُ عَلَى أَذَاهُمْ؛ أَفْضَلُ مِنَ ‌الْمُؤْمِنَ الَّذِي لَا ‌يُخَالِطُ النَّاسَ، وَلَا ‌يَصْبِرُ ‌عَلَى أَذَاهُمْ.,މީހުންނާއި މަސްހުނިވެ އުޅޭ، އަދި އެ މީހުންގެ ފަރާތުން ލިބޭ އުނދަގުލަށް ކެތްތެރިވާ މުއްމިނު މީހާ ވަނީ، މީހުންނާއި ނުގުޅި އެކަހެރިވެ، އަދި މީސްތަކުންގެ އުނދަގުލަށް ކެތްތެރި ނުވާ މުއްމިނު މީހާއަށް ވުރެ ހެޔޮވެގެންނެވެ.,
الأدب المفرد، البخاري,538,اللهم حبِّبْ إلينا الإيمانَ وزَيِّنْه في قلوبِنا ، وكَرِّه إلينا الكفرَ والفسوقَ والعصيانَ واجعلْنا من الراشدين,އަޅަމެން ހައްދަވާ ބޮޑުކުރެއްވި ރަސްކަލާކޮ! އަަޅަމެން إيمان ކަމަށް ލޯބިޖައްސަވައި، އަދި ހިތްތަކުގައި އެ إيمان ކަން ޒީނަތްތެރި ކުރައްވާންދޭވެ. އަދި كافر ކަމާއި، فاسق ކަމާއި، އުރެދުން އަަޅަމެންނަށް ނުރުހުންތެރި ކުރައްވާންދޭވެ. އަދި ތެދުމަގު ލިބިގެންވާ މީހުންގެ ތެރެއިން އަޅަމެން ލައްވަވާންދޭވެ,
