source,#,bodyAR,bodyDV,takhrij
سنن النسائي,1389,يَوْمُ الجُمُعة ثِنْتَا عَشْرَةَ سَاعَةً ، لَا يُوجَدُ فِيهَا عَبْدٌ مُسْلِمٌ يَسْأَلُ اللهَ شَيْئاً إِلَّا آتَاهُ إِيَّاهُ ، فَالْتَمِسُوهَا آخِرَ سَاعَةٍ بَعْدَ العَصْر,ހުކުރު ދުވަހުގައި ބާރަ ސާޢަތްވެއެވެ. މުސްލިމު އަޅަކު އެވަގުތުގައި ﷲއަށް ދެންނެވިކަމެއް ނުދެއްވާ ދޫކޮށް ނުލައްވާނެތެވެ. ޢަޞްރުވަގުތުގެ ފަހުން އެންމެ ފަހު ސާޢަތުގައި ތިޔަބައިމީހުން އެވަގުތު ހޯދައިގަންނާށެވެ.,
سنن النسائي,1556,كَانَ لَكُمْ يَوْمَانِ تَلْعَبُونَ فِيهِمَا وَقَدْ أَبْدَلَكُمُ اللَّهُ بِهِمَا خَيْرًا مِنْهُمَا يَوْمَ الْفِطْرِ وَيَوْمَ الأَضْحَى,ތިޔަބައިމީހުން އެ ދެދުވަހުގައި ކުޅެ އުޅުނު ދެ ދުވަހެއް (ޖާހިލިއްޔަތު ޒަމާނުގައި) ވިއެވެ. އަދި ހަމަކަށަވަރުން މާތް ﷲ އެ ދެ ދުވަހުގެ ބަދަލުގައި އެޔަށް ވުރެ ހެޔޮ ދެ ދުވަސް ލައްވައިފިއެވެ. ފިޠުރު (ޢީދު) ދުވަހާއި އަޟްޙާ (ޢީދު) ދުވަހެވެ.,
سنن النسائي,2106,قَالَ رَسُولُ اللَّهِ ﷺ: أَتَاكُمْ رَمَضَانُ شَهْرٌ مُبَارَكٌ فَرَضَ اللَّهُ عَزَّ وَجَلَّ عَلَيْكُمْ صِيَامَهُ تُفْتَحُ فِيهِ أَبْوَابُ السَّمَاءِ وَتُغْلَقُ فِيهِ أَبْوَابُ الْجَحِيمِ وَتُغَلُّ فِيهِ مَرَدَةُ الشَّيَاطِينِ لِلَّهِ فِيهِ لَيْلَةٌ خَيْرٌ مِنْ أَلْفِ شَهْرٍ مَنْ حُرِمَ خَيْرَهَا فَقَدْ حُرِمَ.,ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުންގެ ގާތަށް ރަމަޟާން މަސް އަތުވެއްޖެއެވެ. (އެއީ) ބަރަކާތްތެރި މަހެކެވެ. ﷲ ޢައްޒަ ވަޖައްލަ ވަނީ އެ މަހުގެ ރޯދަ ތިޔަބައިމީހުންގެ މައްޗަށް ފަރުޟު ކުރައްވާފައެވެ. އެ މަހުގައި އުޑުތަކުގެ ދޮރުތައް ހުޅުވިގެންދެއެވެ. އަދި އެ މަހުގައި ނަރަކައިގެ ދޮރުތައް ބަންދުވެގެންދެއެވެ. އަދި އެ މަހުގައި މާރިދު ޝައިތާނުންތައް ކަސްތަޅު އެޅުވިގެންދެއެވެ. ﷲ އަށް އެއްހާސް މައްސަރަށްވުރެ ހެޔޮކަން ބޮޑު ރެއެއް އެ މަހުގައި ވެއެވެ. އެ ރޭގެ ހެޔޮކަމުން މަހްރޫމުވެއްޖެ މީހާ، ފަހެ ހަމަކަށަވަރުން މަހްރޫމުވެއްޖެއެވެ.“,
سنن النسائي,2209,أَخْبَرَنَا مُحَمَّدُ بْنُ عَبْدِ اللهِ بْنِ الْمُبَارَكِ قَالَ : حَدَّثَنَا أَبُو هِشَامٍ قَالَ : حَدَّثَنَا الْقَاسِمُ بْنُ الْفَضْلِ قَالَ : حَدَّثَنَا النَّضْرُ بْنُ شَيْبَانَ قَالَ : قُلْتُ لِأَبِي سَلَمَةَ بْنِ عَبْدِ الرَّحْمَنِ : حَدِّثْنِي بِشَيْءٍ سَمِعْتَهُ مِنْ أَبِيكَ سَمِعَهُ أَبُوكَ مِنْ رَسُولِ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ ، لَيْسَ بَيْنَ أَبِيكَ وَبَيْنَ رَسُولِ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ أَحَدٌ - فِي شَهْرِ رَمَضَانَ ! قَالَ : نَعَمْ ؛ حَدَّثَنِي أَبِي قَالَ : قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ : إِنَّ اللهَ تَبَارَكَ وَتَعَالَى فَرَضَ صِيَامَ رَمَضَانَ عَلَيْكُمْ ، وَسَنَنْتُ لَكُمْ قِيَامَهُ ، فَمَنْ صَامَهُ وَقَامَهُ إِيمَانًا وَاحْتِسَابًا خَرَجَ مِنْ ذُنُوبِهِ كَيَوْمِ وَلَدَتْهُ أُمُّهُ .,"قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيهِ وَسَلَّم: ""إِنَّ اللهَ فَرَضَ عَلَيكُم صِيَامَ رَمَضَانَ وَسَنَنْتُ لَكُمْ قِيَامَهُ"" أَخرجه النَّسائيّ والبيهقيّމިحَدِيثގެ މާނައަކީ، رَسُولُ الله حَدِيث ކުރެއްވިއެވެ. ހަމަކަށަވަރުން ﷲ، ތިޔަބައިމީހުންނަށް ރޯދަމަހުގެ ރޯދަ فَرْضُ ކުރައްވައިފިއެވެ. އަދި އެމަހުގެ قِيَامُ الَّليلِއަކީ (އެބަހީ: އެމަހުގެ ރޭއަޅުކަމަކީ) ތިޔަބއިމީހުންނަށް މަންދޫބުކަމެއް ކަމުގައި ތިމަންކަލޭގެފާނު ލައްވައިފީމެވެ.",
سنن النسائي,2372,عَنْ هُنَيْدَةَ بْنِ خَالِدٍ، عَنِ امْرَأَتِهِ، قَالَتْ حَدَّثَتْنِي بَعْضُ، نِسَاءِ النَّبِيِّ ﷺ أَنَّ النَّبِيَّ ﷺ كَانَ يَصُومُ يَوْمَ عَاشُورَاءَ وَتِسْعًا مِنْ ذِي الْحِجَّةِ وَثَلاَثَةَ أَيَّامٍ مِنَ الشَّهْرِ أَوَّلَ اثْنَيْنِ مِنَ الشَّهْرِ وَخَمِيسَيْنِ.,ނަބިއްޔާ ﷺ ގެ ބައެއް އަނބިކަނބަލުންގެ އަރިހުން ރިވާވެގެންވެއެވެ: ހަމަކަށަވަރުން ނަބިއްޔާ ﷺ ޢާޝޫރާ ދުވަހާއި، ހައްޖު މަހުގެ (ފުރަތަމަ) ނުވަ ދުވަހާއި، އަދި ކޮންމެ މަހަކު ތިން ދުވަހު؛ މަހުގެ އެންމެ ފުރަތަމަ ހޯމައާއި (ޖެހިގެން އަންނަ) ދެ ބުރާސްފަތީގައި ރޯދަ ހިއްޕަވައެވެ.,
سنن النسائي,2413,أنَّ رسولَ اللَّهِ صلَّى اللَّهُ علَيهِ وسلَّمَ كانَ يصومُ ثلاثةَ أيَّامٍ من كلِّ شَهْرٍ,رسول الله ﷺ ކޮންމެ މަހެއްގައި ތިން ރޯދަހިތްޕަވައެވެ.,
سنن النسائي,2416,عَنْ حَفْصَةَ قَالَتْ: أَرْبَعٌ لَمْ يَكُنْ يَدَعُهُنَّ النَّبِيُّ ﷺ؛ صِيَامَ عَاشُورَاءَ، وَالْعَشْرَ، وَثَلَاثَةَ أَيَّامٍ مِنْ كُلِّ شَهْرٍ، وَرَكْعَتَيْنِ قَبْلَ الْغَدَاةِ.,ޙަފްޞާ ވިދާޅުވިކަމަށް ރިވާވެގެން ވެއެވެ: ހަތަރު ކަމެއް ރަސޫލު ﷲ ﷺ ދޫނުކުރައްވައެވެ. އެއީ ޢާޝޫރާ ދުވަހު ރޯދަ ހިއްޕެވުމާއި، (ހައްޖު މަހުގެ ފުރަތަމަ) ދިހަ ދުވަހު ރޯދަ ހިއްޕެވުމާއި، ކޮންމެ މަހެއްގެ ތިން ދުވަހު ރޯދަ ހިއްޕެވުމާއި، އަދި ފަތިސް ނަމާދުގެ ކުރީގައި ދެ ރަކުއަތް ކުރެއްވުމެވެ.,
سنن النسائي,2526,"أَخْبَرَنَا عَبْدُ الْوَهَّابِ بْنُ عَبْدِ الْحَكَمِ، عَنْ حَجَّاجٍ، قَالَ ابْنُ جُرَيْجٍ: أَخْبَرَنِي عُثْمَانُ بْنُ أَبِي سُلَيْمَانَ، عَنْ عَلِيٍّ الْأَزْدِيِّ، عَنْ عُبَيْدِ بْنِ عُمَيْرٍ، عَنْ عَبْدِ اللهِ بْنِ حُبْشِيٍّ الْخَثْعَمِيِّ أَنَّ النَّبِيَّ ﷺ سُئِلَ: أَيُّ الْأَعْمَالِ أَفْضَلُ؟ قَالَ: "" إِيمَانٌ لَا شَكَّ فِيهِ، وَجِهَادٌ لَا غُلُولَ فِيهِ، وَحَجَّةٌ مَبْرُورَةٌ "". قِيلَ: فَأَيُّ الصَّلَاةِ أَفْضَلُ؟ قَالَ: "" طُولُ الْقُنُوتِ ""، قِيلَ: فَأَيُّ الصَّدَقَةِ أَفْضَلُ؟ قَالَ: "" جُهْدُ الْمُقِلِّ ""، قِيلَ: فَأَيُّ الْهِجْرَةِ أَفْضَلُ؟ قَالَ: "" مَنْ هَجَرَ مَا حَرَّمَ اللهُ عَزَّ وَجَلَّ ""، قِيلَ: فَأَيُّ الْجِهَادِ أَفْضَلُ؟ قَالَ: "" مَنْ جَاهَدَ الْمُشْرِكِينَ بِمَالِهِ وَنَفْسِهِ ""، قِيلَ: فَأَيُّ الْقَتْلِ أَشْرَفُ؟ قَالَ: "" مَنْ أُهَرِيقَ دَمُهُ وَعُقِرَ جَوَادُهُ.",ޢަބްދު ﷲ ބިން ޙުބްޝީ އަލްޖަޘްޢަމީ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ އަށް ސުވާލު ކުރެއްވުނެވެ: އެންމެ ހެޔޮވެގެންވާ އަމަލަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”އެއްވެސް ޝައްކުކަމެއް ނެތް އީމާންކަމެވެ. އަދި ޣަނީމާ މުދަލަށް ޚިޔާނާތްތެރިވުމެއް ނެތް ޖިހާދެވެ. އަދި ގަބޫލު ކުރެވިގެންވާ ފުރިހަމަ ޙެއްޖެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ނަމާދަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ދާއިމީ ގޮތެއްގައި ކުރެވޭ ނަމާދެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ޞަދަގާތަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”މުދާ މަދުން ލިބިފައި ހުރި މީހާ (އޭނައަށް ވީވަރަކުން) ކުރާ ޞަދަގާތެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ހިޖުރައަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ﷲ ޢައްޒަ ވަޖައްލަ ޙަރާމް ކުރެއްވި ކަންތައްތައް ދޫކޮށްލި މީހާއެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ޖިހާދަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”އެ މީހެއްގެ މުދަލާއި ފުރާނައިން މުޝްރިކުންނާ ދެކޮޅަށް ޖިހާދުކުރި މީހާއެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ޝަރަފުވެރި ގަތުލުވުމަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”އެ މީހެއްގެ ލޭ އޮހޮރެވި، އަދި އޭނާގެ އަސް މަރާލެވޭ ނުވަތަ ކޮށާލެވޭ މީހާއެވެ.“,
سنن النسائي,2526,"أَخْبَرَنَا عَبْدُ الْوَهَّابِ بْنُ عَبْدِ الْحَكَمِ، عَنْ حَجَّاجٍ، قَالَ ابْنُ جُرَيْجٍ: أَخْبَرَنِي عُثْمَانُ بْنُ أَبِي سُلَيْمَانَ، عَنْ عَلِيٍّ الْأَزْدِيِّ، عَنْ عُبَيْدِ بْنِ عُمَيْرٍ، عَنْ عَبْدِ اللهِ بْنِ حُبْشِيٍّ الْخَثْعَمِيِّ أَنَّ النَّبِيَّ ﷺ سُئِلَ: أَيُّ الْأَعْمَالِ أَفْضَلُ؟ قَالَ: "" إِيمَانٌ لَا شَكَّ فِيهِ، وَجِهَادٌ لَا غُلُولَ فِيهِ، وَحَجَّةٌ مَبْرُورَةٌ "". قِيلَ: فَأَيُّ الصَّلَاةِ أَفْضَلُ؟ قَالَ: "" طُولُ الْقُنُوتِ ""، قِيلَ: فَأَيُّ الصَّدَقَةِ أَفْضَلُ؟ قَالَ: "" جُهْدُ الْمُقِلِّ ""، قِيلَ: فَأَيُّ الْهِجْرَةِ أَفْضَلُ؟ قَالَ: "" مَنْ هَجَرَ مَا حَرَّمَ اللهُ عَزَّ وَجَلَّ ""، قِيلَ: فَأَيُّ الْجِهَادِ أَفْضَلُ؟ قَالَ: "" مَنْ جَاهَدَ الْمُشْرِكِينَ بِمَالِهِ وَنَفْسِهِ ""، قِيلَ: فَأَيُّ الْقَتْلِ أَشْرَفُ؟ قَالَ: "" مَنْ أُهَرِيقَ دَمُهُ وَعُقِرَ جَوَادُهُ.",ޢަބްދު ﷲ ބިން ޙުބްޝީ އަލްޖަޘްޢަމީ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ އަށް ސުވާލު ކުރެވުނެވެ: އެންމެ ހެޔޮވެގެންވާ އަމަލަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”އެއްވެސް ޝައްކުކަމެއް ނެތް އީމާންކަމެވެ. އަދި ޣަނީމާ މުދަލަށް ޚިޔާނާތްތެރިވުމެއް ނެތް ޖިހާދެވެ. އަދި ގަބޫލު ކުރެވިގެންވާ ފުރިހަމަ ޙެއްޖެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ނަމާދަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ދާއިމީ ގޮތެއްގައި ކުރެވޭ ނަމާދެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ޞަދަގާތަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”މުދާ މަދުން ލިބިފައި ހުރި މީހާ (އޭނައަށް ވީވަރަކުން) ކުރާ ޞަދަގާތެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ހިޖުރައަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ﷲ ޢައްޒަ ވަޖައްލަ ޙަރާމް ކުރެއްވި ކަންތައްތައް ދޫކޮށްލި މީހާއެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ހެޔޮވެގެންވާ ޖިހާދަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”އެ މީހެއްގެ މުދަލާއި ފުރާނައިން މުޝްރިކުންނާ ދެކޮޅަށް ޖިހާދުކުރި މީހާއެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: ފަހެ އެންމެ ޝަރަފުވެރި ގަތުލުވުމަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”އެ މީހެއްގެ ލޭ އޮހޮރެވި، އަދި އޭނާގެ އަސް މަރާލެވޭ ނުވަތަ ކޮށާލެވޭ މީހާއެވެ.“,
سنن النسائي,2630,تَابِعُوا بَيْنَ الْحَجِّ وَالْعُمْرَةِ فَإِنَّهُمَا يَنْفِيَانِ الْفَقْرَ وَالذُّنُوبَ كَمَا يَنْفِي الْكِيرُ خَبَثَ الْحَدِيدِ,ޙައްޖާއި ޢުމްރާ ތަކުރާރުކޮށް ކުރާށެވެ. ފަހެ އެ ދެ ކަންތަކަކީ ވެސް (ކަނބުރުވެރިޔާ) ގިރުނބަލަކުން ދަގަނޑުގައި ވާ ދަގުއި (ހަޑިކަން) ފިލުވާ ފަދައިން، ފަޤީރުކަމާއި ފާފަތައް ފޮހެލަނިވި ދެކަމެވެ.,
سنن النسائي,3062,خُذُوا عَنِّي مناسكَكم,ތިމަން ނަބިއްޔާގެ އަރިހުން ތިޔަބައިމީހުންގެ (ހައްޖުގެ) އަޅުކަންތައްތައް ނަގައިގަންނާށެވެ,
سنن النسائي,3111,وَلاَ يَجْتَمِعُ الشُّحُّ وَالإِيمَانُ فِي قَلْبِ عَبْدٍ أَبَدًا,އަޅެއްގެ ހިތުގައި ދަހިވެތިކަމާއި އީމާންކަން އެކުގައި ޖަމާ ނުވާނެތެވެ.,
سنن النسائي,3133,"عن فَضَالَةَ بْنَ عُبَيْدٍ، يَقُولُ سَمِعْتُ رَسُولَ اللَّهِ ﷺ يَقُولُ "" أَنَا زَعِيمٌ لِمَنْ آمَنَ بِي وَأَسْلَمَ وَهَاجَرَ بِبَيْتٍ فِي رَبَضِ الْجَنَّةِ وَبِبَيْتٍ فِي وَسَطِ الْجَنَّةِ وَأَنَا زَعِيمٌ لِمَنْ آمَنَ بِي وَأَسْلَمَ وَجَاهَدَ فِي سَبِيلِ اللَّهِ بِبَيْتٍ فِي رَبَضِ الْجَنَّةِ وَبِبَيْتٍ فِي وَسَطِ الْجَنَّةِ وَبِبَيْتٍ فِي أَعْلَى غُرَفِ الْجَنَّةِ مَنْ فَعَلَ ذَلِكَ فَلَمْ يَدَعْ لِلْخَيْرِ مَطْلَبًا وَلاَ مِنَ الشَّرِّ مَهْرَبًا يَمُوتُ حَيْثُ شَاءَ أَنْ يَمُوتَ ""","ަޟާލާ ބިން ޢުބައިދުގެ ކިބައިން އެކަލޭގެފާނު ވިދާޅުވިކަމަސް ރިވާވެގެންވެއެވެ. ތިމަންކަލޭގެފާނު ރަސޫލުﷲ ﷺ ޙަދީޘްކުރައްވާތީ އަޑުއެއްސެވީމެވެ. ""ތިމަންކަލޭގެފާނަށް އީމާންވެ އިސްލާމްވެ އަދި ހިޖުރަކުރާ މީހާއަށް ސުވަރުގޭގެ ވަށައިގެންވާ ހިސާބުތަކުން އަދި ސުވަރުގޭގެ މެދުތެރެއިން ގެޔެއް ދެއްވުމަށް ތިމަންކަލޭގެފާނު ޖާމިނުވެ ވޮޑިގަންނަވަމެވެ. އަދި ތިމަންކަލޭގެފާނަށް އީމާންވެ އަދި އިސްލާމްވެ ﷲގެ މަގުގައި ޖިހާދުކުރާމީހާއަށް ސުވަރުގޭގެ ވަށައިގެންވާ ހިސާބުތަކުންނާއި އަދި ސުވަރުގޭގެ މެދުތެރެއިންނާއި އަދި ސުވަރުގޭގެ އެންމެ އުހުގައިވާ ކޮޓަރިތަކުން ގެޔެއްދެއްވުމަށް ތިމަންކަލޭގެފާނު ޖާމިނުވެ ވޮޑިގަންނަވަމެވެ. އަދި އެފަދައިން ކަންތައްކޮށް އަދި ހެޔޮކަން ކުރުން ކޮންމެގޮތެއްގެ މަތީގައިވެސް ދޫނުކޮށް، އަދި ނުބައިކަންކަން ކޮންމެގޮތަކުންވެސް ދޫކުރުންމަތީގައިވެއްޖެމީހާ، ފަހެ އެމީހަކު މަރުވާން ބޭނުން ކޮންމެ ތަނެއްގައި މަރުވާހުށިކަމެވެ.""",
سنن النسائي,3161,عن أَبِي هُرَيْرَةَ رَضيَ الله عنهُ أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ: (مَا يَجِدُ الشَّهِيدُ مِنْ مَسِّ الْقَتْلِ إِلَّا كَمَا يَجِدُ أَحَدُكُمْ مَسَّ الْقَرْصَةِ),"އަބޫ ހުރައިރާ ރަޟިޔަﷲ އަންހުގެ އަރިހުން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރެއްވިއެވެ. ""ތިޔަބައިމީހުންގެ ތެރެއިން މީހެއްގެ ގައިގައި ވިކާލުމުން(ނުވަތަ ހިންޏެއް ދަތްއެޅުމުން) ތަދު އިހުސާސްވާ ފަދައިން މެނުވީ، ޝަހީދުވާ މީހާ މަރުވާ އިރު(މަރުގެ އެތިފަހަރުގައި) ތަދުނުވާހުއްޓެވެ""",
سنن النسائي,3169,"عن عُثْمَانَ بْنَ عَفَّانَ، رضى الله عنه يَقُولُ سَمِعْتُ رَسُولَ اللَّهِ ﷺ يَقُولُ : ""رِبَاطُ يَوْمٍ فِي سَبِيلِ اللَّهِ خَيْرٌ مِنْ أَلْفِ يَوْمٍ فِيمَا سِوَاهُ مِنَ الْمَنَازِلِ ""","އުޘްމާނު ބިން ޢައްފާނު ރަޟިޔަﷲ ޢަންހު ވިދާޅުވިކަމަށް ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރައްވަނިކޮށް އަޑުއެއްސެވީމެވެ. ""ﷲގެ މަގުގައި ޖިހާދުގެ މައިދާނުގައި(ރިބާޠުގައި) އެއްދުވަސް ހޭދަކުރުން، ގެތަކުގައި އޭނޫން އެއްހާސް ދުވަސް ހޭދަކުރުމަށްވުރެ ހެޔޮވެގެންވެއެވެ.""",
سنن النسائي,3186,"عَنْ خُرَيْمِ بْنِ فَاتِكٍ، قَالَ قَالَ رَسُولُ اللَّهِ ﷺ: "" مَنْ أَنْفَقَ نَفَقَةً فِي سَبِيلِ اللَّهِ كُتِبَتْ لَهُ بِسَبْعِمِائَةِ ضِعْفٍ ""","ޚުރައިމު ބިން ފާތިކް ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރެއްވިއެވެ. ""ﷲގެ މަގުގައި ޖިހާދަށް ހޭދައެއްކޮށްފި މީހާގެ މައްޗަށް ހަތްސަތޭކަ ގުނައިތުރަށް (އަޖުރު) ލިޔުއްވޭ ހުއްޓެވެ",
سنن النسائي,3437,أَخْبَرَنَا عَمْرُو بْنُ مَنْصُورٍ قَالَ: حَدَّثَنَا عَبْدُ اللهِ بْنُ مَسْلَمَةَ قَالَ: حَدَّثَنَا مَالِكٌ، وَالْحَارِثُ بْنُ مِسْكِينٍ قِرَاءَةً عَلَيْهِ وَأَنَا أَسْمَعُ، عَنِ ابْنِ الْقَاسِمِ قَالَ: أَخْبَرَنِي مَالِكٌ، عَنْ يَحْيَى بْنِ سَعِيدٍ، عَنْ مُحَمَّدِ بْنِ إِبْرَاهِيمَ، عَنْ عَلْقَمَةَ بْنِ وَقَّاصٍ، عَنْ عُمَرَ بْنِ الْخَطَّابِ رَضِيَ اللهُ عَنْهُ، وَفِي حَدِيثِ الْحَارِثِ أَنَّهُ سَمِعَ عُمَرَ يَقُولُ: قَالَ رَسُولُ اللهِ ﷺ: إِنَّمَا الْأَعْمَالُ بِالنِّيَّةِ، وَإِنَّمَا لِامْرِئٍ مَا نَوَى، فَمَنْ كَانَتْ هِجْرَتُهُ إِلَى اللهِ وَرَسُولِهِ فَهِجْرَتُهُ إِلَى اللهِ وَرَسُولِهِ، وَمَنْ كَانَتْ هِجْرَتُهُ لِدُنْيَا يُصِيبُهَا أَوِ امْرَأَةٍ يَتَزَوَّجُهَا فَهِجْرَتُهُ إِلَى مَا هَاجَرَ إِلَيْهِ.,ޢުމަރު ބިން އަލްޚައްޠާބު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ނިޔަތުގެ މައްޗަށް މެނުވީ އަމަލުތައް ބިނާ ވެގެނެއް ނުވެއެވެ. އަދި މީހަކަށް ވަނީ، ހަމައެކަނި އެ މީހަކު ނިޔަތް ގަތް ކަމެކެވެ. ވީމާ، މީހަކު ހިޖުރަ ކުރީ ﷲ އާއި އެ އިލާހުގެ ރަސޫލާއަށްޓަކައި ނަމަ، ފަހެ އޭނާގެ ހިޖުރަ ވަނީ ﷲ އާއި އެ އިލާހުގެ ރަސޫލާއަށެވެ. އަދި މީހަކު ހިޖުރަ ކުރީ ދުނިޔެ ހޯދުމަށް ނުވަތަ އަންހެނަކާ އިނުމަށް ކަމުގައި ވަނީ ނަމަ، ފަހެ އެ މީހެއްގެ ހިޖުރަ ވަނީ، އޭނާ އެ ހިޖުރަ ކުރި ކަމަކަށެވެ.“,b1
سنن النسائي,3782,أَخْبَرَنَا يُوسُفُ بْنُ عِيسَى قَالَ : حَدَّثَنَا الْفَضْلُ بْنُ مُوسَى قَالَ : حَدَّثَنَا مِسْعَرٌ ، عَنْ مَعْبَدِ بْنِ خَالِدٍ ، عَنْ عَبْدِ اللهِ بْنِ يَسَارٍ ، عَنْ قُتَيْلَةَ امْرَأَةٍ مِنْ جُهَيْنَةَ : أَنَّ يَهُودِيًّا أَتَى النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ فَقَالَ : إِنَّكُمْ تُنَدِّدُونَ ، وَإِنَّكُمْ تُشْرِكُونَ ، تَقُولُونَ : مَا شَاءَ اللهُ وَشِئْتَ ، وَتَقُولُونَ : وَالْكَعْبَةِ فَأَمَرَهُمُ النَّبِيُّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ إِذَا أَرَادُوا أَنْ يَحْلِفُوا أَنْ يَقُولُوا : وَرَبِّ الْكَعْبَةِ ، وَيَقُولُونَ : مَا شَاءَ اللهُ ، ثُمَّ شِئْتَ .,"އިބްނު ޢައްބާސް رضي الله عنه ގެ އަރިހުން ރިވާވެގެންވެއެވެ. (أَنَّ رَجُلًا، أَتَى النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ فَكَلَّمَهُ فِي بَعْضِ الْأَمْرِ، فَقَالَ: مَا شَاءَ اللهُ وَشِئْتَ، فَقَالَ النَّبِيُّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: "" أَجَعَلْتَنِي لِله عَدْلًا؟ قُلْ: مَا شَاءَ اللهُ وَحْدَهُ."") މާނައީ: ""މީހަކު ނަބިއްޔާ ؛ ގެ އަރިހަށް އައިސް އެކަލޭގެފާނާއި ވާހަކަދައްކަމުން ބުންޏެވެ: 'ﷲ އިރާދަކުރެއްވިގޮތް އަދި ކަލޭގެފާނު އެދިލެއްވިގޮތެވެ.' އެހިނދު ޙަދީޘްކުރެއްވިއެވެ: 'ކަލެއަށް ހަލާކުހުއްޓެވެ! ތިމަންކަލޭގެފާނީ ﷲ އާއި އެއްފަދަ ފަރާތެއްކަމުގައި ތިބާ ހެދީހެއްޔެވެ!؟ ބުނާށެވެ: ﷲ އެކަނި އިރާދަކުރެއްވި ގޮތެވެ."" رواه ابن ماجه: 2117، والنسائي في السنن الكبرى: 10759، وأحمد: 2561",
